label,ctx,chunk,layer,min_head_pcc,layer_pcc,relative_rmse
pr2full_c8192,8k,8192,26,0.983715,0.987206,0.160202
pr2full_c8192,8k,8192,27,0.976811,0.981016,0.195136
pr2full_c8192,8k,8192,28,0.967365,0.977303,0.213365
pr2full_c8192,8k,8192,29,0.955440,0.977118,0.214224
pr2full_c8192,8k,8192,30,0.940519,0.958243,0.289394
pr2full_c8192,8k,8192,31,0.930145,0.959717,0.284231
pr2full_c8192,8k,8192,32,0.934408,0.954816,0.301026
pr2full_c8192,8k,8192,33,0.918834,0.944122,0.334745
pr2full_c8192,8k,8192,34,0.922607,0.944036,0.335004
pr2full_c8192,8k,8192,35,0.939056,0.946585,0.327284
pr2full_c8192,8k,8192,36,0.914604,0.941867,0.341451
pr2full_c8192,8k,8192,37,0.918436,0.942839,0.338587
pr2full_c8192,8k,8192,38,0.919303,0.942511,0.339542
pr2full_c8192,8k,8192,39,0.905295,0.944613,0.333290
pr2full_c8192,8k,8192,40,0.943695,0.962445,0.274444
pr2full_c8192,8k,8192,41,0.961218,0.968854,0.249934
pr2full_c8192,8k,8192,42,0.960216,0.968497,0.251369
pr2full_c8192,8k,8192,43,0.959433,0.970417,0.243581
pr2full_c8192,8k,8192,44,0.964937,0.970018,0.245220
pr2full_c8192,8k,8192,45,0.966851,0.971955,0.237169
pr2full_c8192,8k,8192,46,0.963789,0.972441,0.235106
pr2full_c8192,8k,8192,47,0.973024,0.975000,0.223923
pr2full_c8192,8k,8192,48,0.967011,0.972917,0.233066
pr2full_c8192,8k,8192,49,0.968172,0.978260,0.208807
pr2full_c8192,8k,8192,50,0.961819,0.965034,0.264814
pr2full_c8192,8k,8192,51,0.959055,0.969352,0.247937
pr2full_c8192,8k,8192,52,0.961670,0.966817,0.257986
pr2full_c8192,8k,8192,53,0.972757,0.974129,0.227795
pr2full_c8192,8k,8192,54,0.970023,0.975179,0.223100
pr2full_c8192,8k,8192,55,0.965944,0.972352,0.235456
pr2full_c8192,8k,8192,56,0.969000,0.973710,0.229629
pr2full_c8192,8k,8192,57,0.963569,0.972440,0.235101
pr2full_c8192,8k,8192,58,0.974050,0.979048,0.204981
pr2full_c8192,8k,8192,59,0.986894,0.988569,0.151425
pr2mlpfp32_256k_c2048,256k,2048,0,0.999910,0.999938,0.011490
pr2mlpfp32_256k_c2048,256k,2048,1,0.999879,0.999897,0.014632
pr2mlpfp32_256k_c2048,256k,2048,2,0.999877,0.999899,0.014502
pr2mlpfp32_256k_c2048,256k,2048,3,0.999777,0.999829,0.018717
pr2mlpfp32_256k_c2048,256k,2048,4,0.999756,0.999786,0.020905
pr2mlpfp32_256k_c2048,256k,2048,5,0.999744,0.999770,0.021635
pr2mlpfp32_256k_c2048,256k,2048,6,0.998084,0.998779,0.049554
pr2mlpfp32_256k_c2048,256k,2048,7,0.998187,0.999162,0.041076
pr2mlpfp32_256k_c2048,256k,2048,8,0.998738,0.999489,0.032140
pr2mlpfp32_256k_c2048,256k,2048,9,0.998765,0.999388,0.035155
pr2mlpfp32_256k_c2048,256k,2048,10,0.998995,0.999348,0.036279
pr2mlpfp32_256k_c2048,256k,2048,11,0.999021,0.999175,0.040760
pr2mlpfp32_256k_c2048,256k,2048,12,0.998758,0.999470,0.032715
pr2mlpfp32_256k_c2048,256k,2048,13,0.999324,0.999517,0.031233
pr2mlpfp32_256k_c2048,256k,2048,14,0.999102,0.999397,0.034881
pr2mlpfp32_256k_c2048,256k,2048,15,0.998766,0.999267,0.038432
pr2mlpfp32_256k_c2048,256k,2048,16,0.998737,0.999029,0.044204
pr2mlpfp32_256k_c2048,256k,2048,17,0.998676,0.998932,0.046345
pr2mlpfp32_256k_c2048,256k,2048,18,0.993495,0.997488,0.071026
pr2mlpfp32_256k_c2048,256k,2048,19,0.994726,0.997526,0.070494
pr2mlpfp32_256k_c2048,256k,2048,20,0.995490,0.997143,0.075742
pr2mlpfp32_256k_c2048,256k,2048,21,0.993449,0.994849,0.101675
pr2mlpfp32_256k_c2048,256k,2048,22,0.993178,0.994421,0.105803
pr2mlpfp32_256k_c2048,256k,2048,23,0.990933,0.995480,0.095235
pr2mlpfp32_256k_c2048,256k,2048,24,0.987910,0.990906,0.135076
pr2mlpfp32_256k_c2048,256k,2048,25,0.982099,0.987919,0.155667
pr2mlpfp32_256k_c2048,256k,2048,26,0.981256,0.985763,0.168998
pr2mlpfp32_256k_c2048,256k,2048,27,0.976876,0.981054,0.194946
pr2mlpfp32_256k_c2048,256k,2048,28,0.964803,0.976521,0.217010
pr2mlpfp32_256k_c2048,256k,2048,29,0.949193,0.978277,0.208745
pr2mlpfp32_256k_c2048,256k,2048,30,0.950981,0.962370,0.274724
pr2mlpfp32_256k_c2048,256k,2048,31,0.938846,0.961026,0.279584
pr2mlpfp32_256k_c2048,256k,2048,32,0.941364,0.955427,0.298986
pr2mlpfp32_256k_c2048,256k,2048,33,0.931546,0.944823,0.332657
pr2mlpfp32_256k_c2048,256k,2048,34,0.925194,0.943706,0.336001
pr2mlpfp32_256k_c2048,256k,2048,35,0.933647,0.945318,0.331152
pr2mlpfp32_256k_c2048,256k,2048,36,0.921765,0.945323,0.331151
pr2mlpfp32_256k_c2048,256k,2048,37,0.923586,0.946138,0.328674
pr2mlpfp32_256k_c2048,256k,2048,38,0.921366,0.941968,0.341135
pr2mlpfp32_256k_c2048,256k,2048,39,0.914291,0.939779,0.347532
pr2mlpfp32_256k_c2048,256k,2048,40,0.936487,0.951948,0.310438
pr2mlpfp32_256k_c2048,256k,2048,41,0.947535,0.958351,0.289010
pr2mlpfp32_256k_c2048,256k,2048,42,0.938468,0.950333,0.315614
pr2mlpfp32_256k_c2048,256k,2048,43,0.931574,0.952456,0.308781
pr2mlpfp32_256k_c2048,256k,2048,44,0.940844,0.951570,0.311652
pr2mlpfp32_256k_c2048,256k,2048,45,0.945762,0.952554,0.308476
pr2mlpfp32_256k_c2048,256k,2048,46,0.938951,0.954431,0.302314
pr2mlpfp32_256k_c2048,256k,2048,47,0.953597,0.958266,0.289307
pr2mlpfp32_256k_c2048,256k,2048,48,0.942616,0.956589,0.295065
pr2mlpfp32_256k_c2048,256k,2048,49,0.951162,0.967479,0.255376
pr2mlpfp32_256k_c2048,256k,2048,50,0.933478,0.941017,0.343919
pr2mlpfp32_256k_c2048,256k,2048,51,0.932152,0.949043,0.319688
pr2mlpfp32_256k_c2048,256k,2048,52,0.934496,0.944724,0.332959
pr2mlpfp32_256k_c2048,256k,2048,53,0.953136,0.955652,0.298231
pr2mlpfp32_256k_c2048,256k,2048,54,0.947919,0.960948,0.279833
pr2mlpfp32_256k_c2048,256k,2048,55,0.942148,0.955338,0.299246
pr2mlpfp32_256k_c2048,256k,2048,56,0.945965,0.958904,0.287093
pr2mlpfp32_256k_c2048,256k,2048,57,0.936496,0.952955,0.307156
pr2mlpfp32_256k_c2048,256k,2048,58,0.958592,0.970988,0.241190
pr2mlpfp32_256k_c2048,256k,2048,59,0.977657,0.983121,0.183997
pr2mlpfp32_256k_c8192,256k,8192,0,0.999910,0.999938,0.011490
pr2mlpfp32_256k_c8192,256k,8192,1,0.999879,0.999897,0.014632
pr2mlpfp32_256k_c8192,256k,8192,2,0.999877,0.999899,0.014502
pr2mlpfp32_256k_c8192,256k,8192,3,0.999777,0.999829,0.018717
pr2mlpfp32_256k_c8192,256k,8192,4,0.999756,0.999786,0.020905
pr2mlpfp32_256k_c8192,256k,8192,5,0.999744,0.999770,0.021635
pr2mlpfp32_256k_c8192,256k,8192,6,0.998070,0.998772,0.049698
pr2mlpfp32_256k_c8192,256k,8192,7,0.998176,0.999159,0.041164
pr2mlpfp32_256k_c8192,256k,8192,8,0.998736,0.999488,0.032149
pr2mlpfp32_256k_c8192,256k,8192,9,0.998766,0.999388,0.035146
pr2mlpfp32_256k_c8192,256k,8192,10,0.998996,0.999348,0.036268
pr2mlpfp32_256k_c8192,256k,8192,11,0.999023,0.999177,0.040727
pr2mlpfp32_256k_c8192,256k,8192,12,0.998765,0.999474,0.032597
pr2mlpfp32_256k_c8192,256k,8192,13,0.999329,0.999521,0.031123
pr2mlpfp32_256k_c8192,256k,8192,14,0.999107,0.999400,0.034793
pr2mlpfp32_256k_c8192,256k,8192,15,0.998766,0.999270,0.038364
pr2mlpfp32_256k_c8192,256k,8192,16,0.998728,0.999017,0.044476
pr2mlpfp32_256k_c8192,256k,8192,17,0.998682,0.998936,0.046277
pr2mlpfp32_256k_c8192,256k,8192,18,0.993431,0.997490,0.070994
pr2mlpfp32_256k_c8192,256k,8192,19,0.994668,0.997522,0.070555
pr2mlpfp32_256k_c8192,256k,8192,20,0.995473,0.997147,0.075687
pr2mlpfp32_256k_c8192,256k,8192,21,0.993425,0.994834,0.101821
pr2mlpfp32_256k_c8192,256k,8192,22,0.993178,0.994402,0.105988
pr2mlpfp32_256k_c8192,256k,8192,23,0.990931,0.995447,0.095589
pr2mlpfp32_256k_c8192,256k,8192,24,0.987755,0.990819,0.135719
pr2mlpfp32_256k_c8192,256k,8192,25,0.981828,0.987756,0.156711
pr2mlpfp32_256k_c8192,256k,8192,26,0.981078,0.985625,0.169815
pr2mlpfp32_256k_c8192,256k,8192,27,0.976683,0.980875,0.195861
pr2mlpfp32_256k_c8192,256k,8192,28,0.964570,0.976289,0.218076
pr2mlpfp32_256k_c8192,256k,8192,29,0.949085,0.978137,0.209413
pr2mlpfp32_256k_c8192,256k,8192,30,0.951057,0.962335,0.274853
pr2mlpfp32_256k_c8192,256k,8192,31,0.938457,0.961008,0.279647
pr2mlpfp32_256k_c8192,256k,8192,32,0.941140,0.955304,0.299399
pr2mlpfp32_256k_c8192,256k,8192,33,0.931089,0.944605,0.333313
pr2mlpfp32_256k_c8192,256k,8192,34,0.924793,0.943316,0.337163
pr2mlpfp32_256k_c8192,256k,8192,35,0.932917,0.944837,0.332605
pr2mlpfp32_256k_c8192,256k,8192,36,0.920708,0.944742,0.332904
pr2mlpfp32_256k_c8192,256k,8192,37,0.922919,0.945608,0.330287
pr2mlpfp32_256k_c8192,256k,8192,38,0.920540,0.941332,0.342999
pr2mlpfp32_256k_c8192,256k,8192,39,0.913259,0.939118,0.349435
pr2mlpfp32_256k_c8192,256k,8192,40,0.935613,0.951321,0.312458
pr2mlpfp32_256k_c8192,256k,8192,41,0.946845,0.957852,0.290737
pr2mlpfp32_256k_c8192,256k,8192,42,0.937664,0.949716,0.317567
pr2mlpfp32_256k_c8192,256k,8192,43,0.930858,0.951915,0.310534
pr2mlpfp32_256k_c8192,256k,8192,44,0.940151,0.951015,0.313433
pr2mlpfp32_256k_c8192,256k,8192,45,0.945011,0.952006,0.310253
pr2mlpfp32_256k_c8192,256k,8192,46,0.938098,0.953887,0.304112
pr2mlpfp32_256k_c8192,256k,8192,47,0.952923,0.957736,0.291137
pr2mlpfp32_256k_c8192,256k,8192,48,0.942104,0.956180,0.296455
pr2mlpfp32_256k_c8192,256k,8192,49,0.950297,0.967135,0.256722
pr2mlpfp32_256k_c8192,256k,8192,50,0.932718,0.940339,0.345891
pr2mlpfp32_256k_c8192,256k,8192,51,0.931347,0.948474,0.321466
pr2mlpfp32_256k_c8192,256k,8192,52,0.933587,0.944066,0.334935
pr2mlpfp32_256k_c8192,256k,8192,53,0.952584,0.955145,0.299930
pr2mlpfp32_256k_c8192,256k,8192,54,0.947492,0.960634,0.280956
pr2mlpfp32_256k_c8192,256k,8192,55,0.941488,0.954876,0.300788
pr2mlpfp32_256k_c8192,256k,8192,56,0.945408,0.958451,0.288669
pr2mlpfp32_256k_c8192,256k,8192,57,0.935637,0.952452,0.308796
pr2mlpfp32_256k_c8192,256k,8192,58,0.958215,0.970661,0.242544
pr2mlpfp32_256k_c8192,256k,8192,59,0.977226,0.982801,0.185735
