csv,activation,method,degree,segments,precision,bf16_maxulp,runtime_us,compiles,range
logsigmoid_p8_s2_uniform_any_ulp.csv,logsigmoid,poly,8,2,bf16,-,-,0,"[-10.0,10.0]"
logsigmoid_p9_s1_uniform_any_ulp.csv,logsigmoid,poly,9,1,bf16,13.00,2.25,1,"[-10.0,10.0]"
mish_n10d1_s1_uniform_rational_ulp.csv,mish,rational,10d1,1,bf16,31.00,3.59,1,"[-10.0,10.0]"
mish_n10d5_s1_uniform_rational_ulp.csv,mish,rational,10d5,1,bf16,0.25,4.25,1,"[-10.0,10.0]"
mish_n11d3_s1_uniform_rational_ulp.csv,mish,rational,11d3,1,bf16,0.50,4.08,1,"[-10.0,10.0]"
mish_n12d2_s1_uniform_rational_ulp.csv,mish,rational,12d2,1,bf16,0.25,4.08,1,"[-10.0,10.0]"
mish_n13d2_s1_uniform_rational_ulp.csv,mish,rational,13d2,1,bf16,0.25,4.25,1,"[-10.0,10.0]"
mish_n15d1_s1_uniform_rational_ulp.csv,mish,rational,15d1,1,bf16,10.00,4.42,1,"[-10.0,10.0]"
mish_n3d1_s1_uniform_rational_ulp.csv,mish,rational,3d1,1,bf16,95.00,2.43,1,"[-10.0,10.0]"
mish_n4d2_s1_uniform_rational_ulp.csv,mish,rational,4d2,1,bf16,48.00,2.76,1,"[-10.0,10.0]"
mish_n5d2_s1_uniform_rational_ulp.csv,mish,rational,5d2,1,bf16,7.00,2.93,1,"[-10.0,10.0]"
mish_n6d1_s1_uniform_rational_ulp.csv,mish,rational,6d1,1,bf16,82.50,2.93,1,"[-10.0,10.0]"
mish_n6d5_s1_uniform_rational_ulp.csv,mish,rational,6d5,1,bf16,1.00,3.59,1,"[-10.0,10.0]"
mish_n7d3_s1_uniform_rational_ulp.csv,mish,rational,7d3,1,bf16,1.00,3.42,1,"[-10.0,10.0]"
mish_n7d7_s1_uniform_rational_ulp.csv,mish,rational,7d7,1,bf16,0.25,4.09,1,"[-10.0,10.0]"
mish_n8d4_s1_uniform_rational_ulp.csv,mish,rational,8d4,1,bf16,0.50,3.75,1,"[-10.0,10.0]"
mish_n8d8_s1_uniform_rational_ulp.csv,mish,rational,8d8,1,bf16,0.25,4.41,1,"[-10.0,10.0]"
mish_n9d4_s1_uniform_rational_ulp.csv,mish,rational,9d4,1,bf16,0.25,3.92,1,"[-10.0,10.0]"
mish_p10_s1_uniform_any_ulp.csv,mish,poly,10,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
mish_p11_s1_uniform_any_ulp.csv,mish,poly,11,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
mish_p12_s2_uniform_any_ulp.csv,mish,poly,12,2,bf16,0.25,3.63,1,"[-10.0,10.0]"
mish_p1_s1_uniform_any_ulp.csv,mish,poly,1,1,bf16,160.00,1.70,1,"[-10.0,10.0]"
mish_p1_s4_uniform_any_ulp.csv,mish,poly,1,4,bf16,20.00,5.05,1,"[-10.0,10.0]"
mish_p2_s2_uniform_any_ulp.csv,mish,poly,2,2,bf16,28.00,2.05,1,"[-10.0,10.0]"
mish_p2_s8_uniform_any_ulp.csv,mish,poly,2,8,bf16,2.50,7.55,1,"[-10.0,10.0]"
mish_p3_s32_uniform_any_ulp.csv,mish,poly,3,32,bf16,0.25,22.00,1,"[-10.0,10.0]"
mish_p4_s16_uniform_any_ulp.csv,mish,poly,4,16,bf16,0.12,14.31,1,"[-10.0,10.0]"
mish_p4_s3_uniform_any_ulp.csv,mish,poly,4,3,bf16,6.00,5.35,1,"[-10.0,10.0]"
mish_p5_s1_uniform_any_ulp.csv,mish,poly,5,1,bf16,160.00,1.71,1,"[-10.0,10.0]"
mish_p5_s4_uniform_any_ulp.csv,mish,poly,5,4,bf16,0.50,6.31,1,"[-10.0,10.0]"
mish_p6_s2_uniform_any_ulp.csv,mish,poly,6,2,bf16,1.00,2.83,1,"[-10.0,10.0]"
mish_p7_s1_uniform_any_ulp.csv,mish,poly,7,1,bf16,160.00,1.72,1,"[-10.0,10.0]"
mish_p7_s8_uniform_any_ulp.csv,mish,poly,7,8,bf16,0.25,10.62,1,"[-10.0,10.0]"
mish_p8_s4_uniform_any_ulp.csv,mish,poly,8,4,bf16,0.25,7.33,1,"[-10.0,10.0]"
mish_p9_s3_uniform_any_ulp.csv,mish,poly,9,3,bf16,0.25,6.30,1,"[-10.0,10.0]"
multigammaln_n10d2_s1_uniform_rational_ulp.csv,multigammaln,rational,10d2,1,bf16,1.00,3.76,1,"[1.5009765625,50.0]"
multigammaln_n10d4_s1_uniform_rational_ulp.csv,multigammaln,rational,10d4,1,bf16,0.50,4.09,1,"[1.5009765625,50.0]"
multigammaln_n10d6_s1_uniform_rational_ulp.csv,multigammaln,rational,10d6,1,bf16,0.04,4.41,1,"[1.5009765625,50.0]"
multigammaln_n11d2_s1_uniform_rational_ulp.csv,multigammaln,rational,11d2,1,bf16,1.00,3.92,1,"[1.5009765625,50.0]"
multigammaln_n11d4_s1_uniform_rational_ulp.csv,multigammaln,rational,11d4,1,bf16,1.00,4.25,1,"[1.5009765625,50.0]"
multigammaln_n12d1_s1_uniform_rational_ulp.csv,multigammaln,rational,12d1,1,bf16,3.50,3.92,1,"[1.5009765625,50.0]"
multigammaln_n12d3_s1_uniform_rational_ulp.csv,multigammaln,rational,12d3,1,bf16,1.00,4.25,1,"[1.5009765625,50.0]"
multigammaln_n13d1_s1_uniform_rational_ulp.csv,multigammaln,rational,13d1,1,bf16,7.00,4.09,1,"[1.5009765625,50.0]"
multigammaln_n13d3_s1_uniform_rational_ulp.csv,multigammaln,rational,13d3,1,bf16,0.50,4.42,1,"[1.5009765625,50.0]"
multigammaln_n14d2_s1_uniform_rational_ulp.csv,multigammaln,rational,14d2,1,bf16,2.50,4.41,1,"[1.5009765625,50.0]"
multigammaln_n1d1_s1_uniform_rational_ulp.csv,multigammaln,rational,1d1,1,bf16,90.00,2.12,1,"[1.5009765625,50.0]"
multigammaln_n2d2_s1_uniform_rational_ulp.csv,multigammaln,rational,2d2,1,bf16,24.00,2.44,1,"[1.5009765625,50.0]"
multigammaln_n3d2_s1_uniform_rational_ulp.csv,multigammaln,rational,3d2,1,bf16,8.00,2.59,1,"[1.5009765625,50.0]"
multigammaln_n4d1_s1_uniform_rational_ulp.csv,multigammaln,rational,4d1,1,bf16,15.00,2.59,1,"[1.5009765625,50.0]"
multigammaln_n4d3_s1_uniform_rational_ulp.csv,multigammaln,rational,4d3,1,bf16,2.00,2.93,1,"[1.5009765625,50.0]"
multigammaln_n5d1_s1_uniform_rational_ulp.csv,multigammaln,rational,5d1,1,bf16,10.00,2.76,1,"[1.5009765625,50.0]"
multigammaln_n5d3_s1_uniform_rational_ulp.csv,multigammaln,rational,5d3,1,bf16,1.00,3.09,1,"[1.5009765625,50.0]"
multigammaln_n5d5_s1_uniform_rational_ulp.csv,multigammaln,rational,5d5,1,bf16,0.50,3.42,1,"[1.5009765625,50.0]"
multigammaln_n6d2_s1_uniform_rational_ulp.csv,multigammaln,rational,6d2,1,bf16,2.00,3.09,1,"[1.5009765625,50.0]"
multigammaln_n6d4_s1_uniform_rational_ulp.csv,multigammaln,rational,6d4,1,bf16,0.50,3.43,1,"[1.5009765625,50.0]"
multigammaln_n6d6_s1_uniform_rational_ulp.csv,multigammaln,rational,6d6,1,bf16,0.50,3.75,1,"[1.5009765625,50.0]"
multigammaln_n7d2_s1_uniform_rational_ulp.csv,multigammaln,rational,7d2,1,bf16,2.00,3.26,1,"[1.5009765625,50.0]"
multigammaln_n7d4_s1_uniform_rational_ulp.csv,multigammaln,rational,7d4,1,bf16,1.00,3.59,1,"[1.5009765625,50.0]"
multigammaln_n7d6_s1_uniform_rational_ulp.csv,multigammaln,rational,7d6,1,bf16,1.00,3.92,1,"[1.5009765625,50.0]"
multigammaln_n8d1_s1_uniform_rational_ulp.csv,multigammaln,rational,8d1,1,bf16,6.00,3.26,1,"[1.5009765625,50.0]"
multigammaln_n8d3_s1_uniform_rational_ulp.csv,multigammaln,rational,8d3,1,bf16,1.00,3.58,1,"[1.5009765625,50.0]"
multigammaln_n8d5_s1_uniform_rational_ulp.csv,multigammaln,rational,8d5,1,bf16,1.10,3.92,1,"[1.5009765625,50.0]"
multigammaln_n8d7_s1_uniform_rational_ulp.csv,multigammaln,rational,8d7,1,bf16,0.50,4.25,1,"[1.5009765625,50.0]"
multigammaln_n9d1_s1_uniform_rational_ulp.csv,multigammaln,rational,9d1,1,bf16,5.00,3.42,1,"[1.5009765625,50.0]"
multigammaln_n9d3_s1_uniform_rational_ulp.csv,multigammaln,rational,9d3,1,bf16,0.50,3.75,1,"[1.5009765625,50.0]"
multigammaln_n9d5_s1_uniform_rational_ulp.csv,multigammaln,rational,9d5,1,bf16,0.50,4.08,1,"[1.5009765625,50.0]"
multigammaln_n9d7_s1_uniform_rational_ulp.csv,multigammaln,rational,9d7,1,bf16,0.12,4.42,1,"[1.5009765625,50.0]"
multigammaln_p10_s3_uniform_any_ulp.csv,multigammaln,poly,10,3,bf16,0.50,3.46,1,"[1.5009765625,50.0]"
multigammaln_p11_s3_uniform_any_ulp.csv,multigammaln,poly,11,3,bf16,0.50,3.46,1,"[1.5009765625,50.0]"
multigammaln_p12_s3_uniform_any_ulp.csv,multigammaln,poly,12,3,bf16,0.50,3.46,1,"[1.5009765625,50.0]"
multigammaln_p14_s2_uniform_any_ulp.csv,multigammaln,poly,14,2,bf16,1.00,4.02,1,"[1.5009765625,50.0]"
multigammaln_p1_s1_uniform_any_ulp.csv,multigammaln,poly,1,1,bf16,93.75,1.71,1,"[1.5009765625,50.0]"
multigammaln_p1_s4_uniform_any_ulp.csv,multigammaln,poly,1,4,bf16,7.62,2.69,1,"[1.5009765625,50.0]"
multigammaln_p2_n10d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,10d2,1,bf16,2.00,3.75,1,"[0.5009765625,50.0]"
multigammaln_p2_n10d4_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,10d4,1,bf16,0.50,4.09,1,"[0.5009765625,50.0]"
multigammaln_p2_n10d6_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,10d6,1,bf16,0.50,4.42,1,"[0.5009765625,50.0]"
multigammaln_p2_n11d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,11d2,1,bf16,2.00,3.92,1,"[0.5009765625,50.0]"
multigammaln_p2_n11d4_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,11d4,1,bf16,1.00,4.25,1,"[0.5009765625,50.0]"
multigammaln_p2_n12d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,12d1,1,bf16,9.00,3.92,1,"[0.5009765625,50.0]"
multigammaln_p2_n12d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,12d3,1,bf16,2.31,4.25,1,"[0.5009765625,50.0]"
multigammaln_p2_n13d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,13d1,1,bf16,13.50,4.08,1,"[0.5009765625,50.0]"
multigammaln_p2_n13d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,13d3,1,bf16,1.00,4.42,1,"[0.5009765625,50.0]"
multigammaln_p2_n14d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,14d2,1,bf16,9.16,4.41,1,"[0.5009765625,50.0]"
multigammaln_p2_n1d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,1d1,1,bf16,96.12,2.12,1,"[0.5009765625,50.0]"
multigammaln_p2_n2d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,2d2,1,bf16,41.00,2.43,1,"[0.5009765625,50.0]"
multigammaln_p2_n3d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,3d2,1,bf16,13.00,2.60,1,"[0.5009765625,50.0]"
multigammaln_p2_n4d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,4d1,1,bf16,24.50,2.59,1,"[0.5009765625,50.0]"
multigammaln_p2_n4d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,4d3,1,bf16,3.00,2.93,1,"[0.5009765625,50.0]"
multigammaln_p2_n5d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,5d1,1,bf16,19.00,2.76,1,"[0.5009765625,50.0]"
multigammaln_p2_n5d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,5d3,1,bf16,2.00,3.09,1,"[0.5009765625,50.0]"
multigammaln_p2_n5d5_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,5d5,1,bf16,1.00,3.43,1,"[0.5009765625,50.0]"
multigammaln_p2_n6d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,6d2,1,bf16,4.00,3.09,1,"[0.5009765625,50.0]"
multigammaln_p2_n6d4_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,6d4,1,bf16,1.00,3.42,1,"[0.5009765625,50.0]"
multigammaln_p2_n6d6_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,6d6,1,bf16,0.50,3.76,1,"[0.5009765625,50.0]"
multigammaln_p2_n7d2_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,7d2,1,bf16,3.00,3.26,1,"[0.5009765625,50.0]"
multigammaln_p2_n7d4_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,7d4,1,bf16,0.98,3.59,1,"[0.5009765625,50.0]"
multigammaln_p2_n7d6_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,7d6,1,bf16,0.50,3.92,1,"[0.5009765625,50.0]"
multigammaln_p2_n8d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,8d1,1,bf16,11.00,3.26,1,"[0.5009765625,50.0]"
multigammaln_p2_n8d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,8d3,1,bf16,1.00,3.59,1,"[0.5009765625,50.0]"
multigammaln_p2_n8d5_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,8d5,1,bf16,0.50,3.92,1,"[0.5009765625,50.0]"
multigammaln_p2_n8d7_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,8d7,1,bf16,0.25,4.25,1,"[0.5009765625,50.0]"
multigammaln_p2_n9d1_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,9d1,1,bf16,9.00,3.42,1,"[0.5009765625,50.0]"
multigammaln_p2_n9d3_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,9d3,1,bf16,0.50,3.75,1,"[0.5009765625,50.0]"
multigammaln_p2_n9d5_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,9d5,1,bf16,0.50,4.09,1,"[0.5009765625,50.0]"
multigammaln_p2_n9d7_s1_uniform_rational_ulp.csv,multigammaln_p2,rational,9d7,1,bf16,0.50,4.42,1,"[0.5009765625,50.0]"
multigammaln_p2_p10_s3_uniform_any_ulp.csv,multigammaln_p2,poly,10,3,bf16,1.11,4.03,1,"[0.5009765625,50.0]"
multigammaln_p2_p11_s3_uniform_any_ulp.csv,multigammaln_p2,poly,11,3,bf16,1.11,4.02,1,"[0.5009765625,50.0]"
multigammaln_p2_p12_s3_uniform_any_ulp.csv,multigammaln_p2,poly,12,3,bf16,1.88,4.57,1,"[0.5009765625,50.0]"
multigammaln_p2_p13_s3_uniform_any_ulp.csv,multigammaln_p2,poly,13,3,bf16,6.75,4.68,1,"[0.5009765625,50.0]"
multigammaln_p2_p16_s1_uniform_any_ulp.csv,multigammaln_p2,poly,16,1,bf16,3.65,1.84,1,"[0.5009765625,50.0]"
multigammaln_p2_p1_s32_uniform_any_ulp.csv,multigammaln_p2,poly,1,32,bf16,1.98,16.56,1,"[0.5009765625,50.0]"
multigammaln_p2_p2_s16_uniform_any_ulp.csv,multigammaln_p2,poly,2,16,bf16,1.77,9.70,1,"[0.5009765625,50.0]"
multigammaln_p2_p2_s3_uniform_any_ulp.csv,multigammaln_p2,poly,2,3,bf16,3.89,2.58,1,"[0.5009765625,50.0]"
multigammaln_p2_p3_s1_uniform_any_ulp.csv,multigammaln_p2,poly,3,1,bf16,5.10,1.80,1,"[0.5009765625,50.0]"
multigammaln_p2_p3_s4_uniform_any_ulp.csv,multigammaln_p2,poly,3,4,bf16,2.36,3.31,1,"[0.5009765625,50.0]"
multigammaln_p2_p4_s2_uniform_any_ulp.csv,multigammaln_p2,poly,4,2,bf16,3.34,2.37,1,"[0.5009765625,50.0]"
multigammaln_p2_p4_s8_uniform_any_ulp.csv,multigammaln_p2,poly,4,8,bf16,1.41,5.85,1,"[0.5009765625,50.0]"
multigammaln_p2_p5_s32_uniform_any_ulp.csv,multigammaln_p2,poly,5,32,bf16,0.56,18.26,1,"[0.5009765625,50.0]"
multigammaln_p2_p6_s16_uniform_any_ulp.csv,multigammaln_p2,poly,6,16,bf16,0.64,10.25,1,"[0.5009765625,50.0]"
multigammaln_p2_p6_s3_uniform_any_ulp.csv,multigammaln_p2,poly,6,3,bf16,1.37,3.14,1,"[0.5009765625,50.0]"
multigammaln_p2_p7_s1_uniform_any_ulp.csv,multigammaln_p2,poly,7,1,bf16,3.65,1.84,1,"[0.5009765625,50.0]"
multigammaln_p2_p7_s8_uniform_any_ulp.csv,multigammaln_p2,poly,7,8,bf16,0.72,6.85,1,"[0.5009765625,50.0]"
multigammaln_p2_p8_s4_uniform_any_ulp.csv,multigammaln_p2,poly,8,4,bf16,1.22,4.41,1,"[0.5009765625,50.0]"
multigammaln_p2_p9_s3_uniform_any_ulp.csv,multigammaln_p2,poly,9,3,bf16,1.11,3.25,1,"[0.5009765625,50.0]"
multigammaln_p2_s1_uniform_any_ulp.csv,multigammaln,poly,2,1,bf16,93.75,1.72,1,"[1.5009765625,50.0]"
multigammaln_p2_s4_uniform_any_ulp.csv,multigammaln,poly,2,4,bf16,1.80,3.19,1,"[1.5009765625,50.0]"
multigammaln_p3_s2_uniform_any_ulp.csv,multigammaln,poly,3,2,bf16,1.83,2.26,1,"[1.5009765625,50.0]"
multigammaln_p3_s8_uniform_any_ulp.csv,multigammaln,poly,3,8,bf16,0.73,5.64,1,"[1.5009765625,50.0]"
multigammaln_p4_n10d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,10d2,2,bf16,0.25,6.24,1,"[1.5009765625,50.0]"
multigammaln_p4_n10d4_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,10d4,2,bf16,0.25,6.91,1,"[1.5009765625,50.0]"
multigammaln_p4_n10d6_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,10d6,2,bf16,0.02,7.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n11d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,11d2,2,bf16,0.25,6.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n11d4_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,11d4,2,bf16,0.25,7.23,1,"[1.5009765625,50.0]"
multigammaln_p4_n12d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,12d1,2,bf16,1.25,6.51,1,"[1.5009765625,50.0]"
multigammaln_p4_n12d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,12d3,2,bf16,0.25,7.23,1,"[1.5009765625,50.0]"
multigammaln_p4_n13d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,13d1,2,bf16,5.75,6.90,1,"[1.5009765625,50.0]"
multigammaln_p4_n13d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,13d3,2,bf16,0.25,7.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n14d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,14d2,2,bf16,0.75,7.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n1d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,1d1,2,bf16,33.25,2.93,1,"[1.5009765625,50.0]"
multigammaln_p4_n2d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,2d2,2,bf16,8.25,3.64,1,"[1.5009765625,50.0]"
multigammaln_p4_n3d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,3d2,2,bf16,2.50,3.92,1,"[1.5009765625,50.0]"
multigammaln_p4_n4d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,4d1,2,bf16,4.25,3.93,1,"[1.5009765625,50.0]"
multigammaln_p4_n4d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,4d3,2,bf16,0.75,4.58,1,"[1.5009765625,50.0]"
multigammaln_p4_n5d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,5d1,2,bf16,3.00,4.26,1,"[1.5009765625,50.0]"
multigammaln_p4_n5d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,5d3,2,bf16,0.25,4.91,1,"[1.5009765625,50.0]"
multigammaln_p4_n5d5_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,5d5,2,bf16,0.25,5.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n6d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,6d2,2,bf16,0.50,4.91,1,"[1.5009765625,50.0]"
multigammaln_p4_n6d4_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,6d4,2,bf16,0.25,5.58,1,"[1.5009765625,50.0]"
multigammaln_p4_n6d6_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,6d6,2,bf16,0.25,6.24,1,"[1.5009765625,50.0]"
multigammaln_p4_n7d2_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,7d2,2,bf16,0.50,5.24,1,"[1.5009765625,50.0]"
multigammaln_p4_n7d4_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,7d4,2,bf16,0.25,5.91,1,"[1.5009765625,50.0]"
multigammaln_p4_n7d6_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,7d6,2,bf16,0.12,6.62,1,"[1.5009765625,50.0]"
multigammaln_p4_n8d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,8d1,2,bf16,1.75,5.24,1,"[1.5009765625,50.0]"
multigammaln_p4_n8d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,8d3,2,bf16,0.25,5.91,1,"[1.5009765625,50.0]"
multigammaln_p4_n8d5_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,8d5,2,bf16,2.14,6.57,1,"[1.5009765625,50.0]"
multigammaln_p4_n8d7_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,8d7,2,bf16,0.12,7.23,1,"[1.5009765625,50.0]"
multigammaln_p4_n9d1_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,9d1,2,bf16,1.25,5.58,1,"[1.5009765625,50.0]"
multigammaln_p4_n9d3_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,9d3,2,bf16,0.25,6.24,1,"[1.5009765625,50.0]"
multigammaln_p4_n9d5_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,9d5,2,bf16,0.23,6.90,1,"[1.5009765625,50.0]"
multigammaln_p4_n9d7_s2_uniform_rational_ulp.csv,multigammaln_p4,rational,9d7,2,bf16,0.02,7.57,1,"[1.5009765625,50.0]"
multigammaln_p4_p10_s4_uniform_any_ulp.csv,multigammaln_p4,poly,10,4,bf16,0.50,4.74,1,"[1.5009765625,50.0]"
multigammaln_p4_p11_s4_uniform_any_ulp.csv,multigammaln_p4,poly,11,4,bf16,0.50,4.74,1,"[1.5009765625,50.0]"
multigammaln_p4_p12_s4_uniform_any_ulp.csv,multigammaln_p4,poly,12,4,bf16,0.50,4.74,1,"[1.5009765625,50.0]"
multigammaln_p4_p14_s2_uniform_any_ulp.csv,multigammaln_p4,poly,14,2,bf16,1.00,4.01,1,"[1.5009765625,50.0]"
multigammaln_p4_p1_s1_uniform_any_ulp.csv,multigammaln_p4,poly,1,1,bf16,93.75,1.72,1,"[1.5009765625,50.0]"
multigammaln_p4_p1_s4_uniform_any_ulp.csv,multigammaln_p4,poly,1,4,bf16,7.62,2.69,1,"[1.5009765625,50.0]"
multigammaln_p4_p2_s2_uniform_any_ulp.csv,multigammaln_p4,poly,2,2,bf16,30.75,1.94,1,"[1.5009765625,50.0]"
multigammaln_p4_p2_s8_uniform_any_ulp.csv,multigammaln_p4,poly,2,8,bf16,1.10,5.43,1,"[1.5009765625,50.0]"
multigammaln_p4_p3_s32_uniform_any_ulp.csv,multigammaln_p4,poly,3,32,bf16,0.50,17.72,1,"[1.5009765625,50.0]"
multigammaln_p4_p4_s16_uniform_any_ulp.csv,multigammaln_p4,poly,4,16,bf16,1.00,10.39,1,"[1.5009765625,50.0]"
multigammaln_p4_p4_s3_uniform_any_ulp.csv,multigammaln_p4,poly,4,3,bf16,0.94,3.02,1,"[1.5009765625,50.0]"
multigammaln_p4_p5_s1_uniform_any_ulp.csv,multigammaln_p4,poly,5,1,bf16,1.47,1.87,1,"[1.5009765625,50.0]"
multigammaln_p4_p5_s4_uniform_any_ulp.csv,multigammaln_p4,poly,5,4,bf16,0.58,3.83,1,"[1.5009765625,50.0]"
multigammaln_p4_p6_s2_uniform_any_ulp.csv,multigammaln_p4,poly,6,2,bf16,0.66,2.69,1,"[1.5009765625,50.0]"
multigammaln_p4_p7_s16_uniform_any_ulp.csv,multigammaln_p4,poly,7,16,bf16,1.00,11.77,1,"[1.5009765625,50.0]"
multigammaln_p4_p7_s4_uniform_any_ulp.csv,multigammaln_p4,poly,7,4,bf16,0.32,4.00,1,"[1.5009765625,50.0]"
multigammaln_p4_p8_s3_uniform_any_ulp.csv,multigammaln_p4,poly,8,3,bf16,0.50,3.46,1,"[1.5009765625,50.0]"
multigammaln_p4_p9_s2_uniform_any_ulp.csv,multigammaln_p4,poly,9,2,bf16,0.29,3.03,1,"[1.5009765625,50.0]"
multigammaln_p4_s16_uniform_any_ulp.csv,multigammaln,poly,4,16,bf16,1.00,10.39,1,"[1.5009765625,50.0]"
multigammaln_p4_s3_uniform_any_ulp.csv,multigammaln,poly,4,3,bf16,0.94,3.02,1,"[1.5009765625,50.0]"
multigammaln_p5_s1_uniform_any_ulp.csv,multigammaln,poly,5,1,bf16,1.47,1.89,1,"[1.5009765625,50.0]"
multigammaln_p5_s4_uniform_any_ulp.csv,multigammaln,poly,5,4,bf16,0.58,3.82,1,"[1.5009765625,50.0]"
multigammaln_p6_s2_uniform_any_ulp.csv,multigammaln,poly,6,2,bf16,0.66,2.69,1,"[1.5009765625,50.0]"
multigammaln_p7_s16_uniform_any_ulp.csv,multigammaln,poly,7,16,bf16,1.00,11.77,1,"[1.5009765625,50.0]"
multigammaln_p7_s4_uniform_any_ulp.csv,multigammaln,poly,7,4,bf16,0.32,3.99,1,"[1.5009765625,50.0]"
multigammaln_p8_s3_uniform_any_ulp.csv,multigammaln,poly,8,3,bf16,0.50,3.46,1,"[1.5009765625,50.0]"
multigammaln_p9_s2_uniform_any_ulp.csv,multigammaln,poly,9,2,bf16,0.29,3.02,1,"[1.5009765625,50.0]"
polygamma_p10_s16_uniform_any_ulp.csv,polygamma,poly,10,16,bf16,36.00,12.68,1,"[0.01,10.0]"
polygamma_p10_s3_uniform_any_ulp.csv,polygamma,poly,10,3,bf16,148.34,3.60,1,"[0.01,10.0]"
polygamma_p11_s1_uniform_any_ulp.csv,polygamma,poly,11,1,bf16,152.73,1.74,1,"[0.01,10.0]"
polygamma_p11_s4_uniform_any_ulp.csv,polygamma,poly,11,4,bf16,148.34,4.68,1,"[0.01,10.0]"
polygamma_p12_s2_uniform_any_ulp.csv,polygamma,poly,12,2,bf16,148.34,2.74,1,"[0.01,10.0]"
polygamma_p12_s8_uniform_any_ulp.csv,polygamma,poly,12,8,bf16,36.00,10.23,1,"[0.01,10.0]"
polygamma_p13_s32_uniform_any_ulp.csv,polygamma,poly,13,32,bf16,16.00,25.99,1,"[0.01,10.0]"
polygamma_p14_s16_uniform_any_ulp.csv,polygamma,poly,14,16,bf16,36.00,12.68,1,"[0.01,10.0]"
